Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
06/01/2018 03:00,16565,16750,16502.68,16547.81,353.45,5881775.83,16640.91
06/01/2018 04:00,16566.68,16686.75,16398.43,16590.26,296.57,4900895.13,16525.5
06/01/2018 05:00,16590.26,16699.9,16450,16612.71,418.3,6940447.13,16592.01
06/01/2018 06:00,16632.99,16668.62,16503.86,16529.6,541.64,8982973.1,16584.82
06/01/2018 07:00,16529,16544.62,16316.74,16514.42,527.34,8662949.22,16427.76
06/01/2018 08:00,16500,16602.15,16388.21,16419.9,304.12,5006232.68,16461.36
06/01/2018 09:00,16390.02,16531.31,16320,16353.99,381.59,6271835.66,16435.96
06/01/2018 10:00,16353.99,16692,16347.75,16688,337.12,5585714.53,16569.08
06/01/2018 11:00,16688.05,16720,16473,16546.27,374.44,6221855.45,16616.38
06/01/2018 12:00,16495.6,16566.3,16235.46,16281.12,307.49,5043722.61,16402.75
06/01/2018 13:00,16307.33,16404.75,16220,16281.62,653.68,10670969.94,16324.52
06/01/2018 14:00,16281.29,16544.98,16247.99,16477.88,318.08,5229829.9,16442
06/01/2018 15:00,16450.98,16645.95,16447.99,16592.53,295.43,4900908.12,16588.99
06/01/2018 16:00,16592.53,16939.44,16520,16853.99,418,6993678.67,16731.4
06/01/2018 17:00,16853.99,16904.97,16720,16838.53,223.68,3760921.16,16813.48
06/01/2018 18:00,16858.17,16984,16680,16772.83,276.73,4662322.7,16847.86
06/01/2018 19:00,16759.01,16799.99,16650,16661.2,166.79,2788931.8,16721.14
06/01/2018 20:00,16710.5,16911.9,16645.95,16840.12,301.57,5060884.68,16781.75
06/01/2018 21:00,16849.17,16864.52,16751.16,16843,292.64,4919953.77,16812.48
06/01/2018 22:00,16864.52,17234.99,16843,17060.77,678.92,11606057.59,17095.01
06/01/2018 23:00,17071.71,17198.97,17026.64,17149.67,172.24,2947276.02,17111.69
07/01/2018 00:00,17142.43,17149.97,16950,17019.44,265.35,4514705.62,17014.16
07/01/2018 01:00,17019.44,17049.32,16880.01,17027.75,248.21,4211460.09,16967.03
07/01/2018 02:00,17019.01,17032.54,16790,16799.99,212.05,3580956.68,16887.7
07/01/2018 03:00,16799.98,16843.05,16667,16731.61,252.51,4228360.58,16745.47
07/01/2018 04:00,16716.3,16797.79,16579.03,16634.51,240.78,4015284.85,16676.44
07/01/2018 05:00,16634.51,16882.81,16580.83,16649.4,324.3,5426179.17,16732.03
07/01/2018 06:00,16644,16672,16400,16425.01,279.38,4621606.4,16542.64
07/01/2018 07:00,16425.01,16761.26,16425,16738.99,239.09,3960712.4,16565.96
07/01/2018 08:00,16738.99,16855.06,16730,16749.3,236.91,3977947.79,16790.74
07/01/2018 09:00,16749.3,16805.82,16629.76,16640,220.16,3680132.38,16715.61
07/01/2018 10:00,16640,16818.05,16626.83,16787.44,130.68,2187758.89,16741.52
07/01/2018 11:00,16785.1,16802.6,16644.86,16660.13,226.12,3778040.7,16708.4
07/01/2018 12:00,16660,16697.1,16416.56,16416.56,496.03,8201375.08,16533.91
07/01/2018 13:00,16416.56,16516.8,16311,16409.05,590.35,9685850.85,16406.93
07/01/2018 14:00,16400.06,16600,16365.57,16511.76,275.31,4548312.91,16520.61
07/01/2018 15:00,16511.77,16559.68,16383.41,16443,292.77,4818840.53,16459.58
07/01/2018 16:00,16427.63,16470.9,16074.12,16100,1037.34,16808295.74,16203.29
07/01/2018 17:00,16076.43,16200,15707.16,15850.01,826.5,13179040.37,15945.59
07/01/2018 18:00,15850.01,16114.29,15717.27,16093.08,708.51,11290136.69,15935.11
07/01/2018 19:00,16097.51,16194.98,16050.07,16111,293.8,4736937.85,16122.99
07/01/2018 20:00,16111,16190,15987.22,16190,244.74,3930961.73,16061.59
07/01/2018 21:00,16190.01,16335.58,16139.94,16174.83,260.95,4240343.61,16249.47
07/01/2018 22:00,16174.98,16521.66,16148.06,16449.87,355.11,5824403.73,16401.68
07/01/2018 23:00,16439.43,16449.99,16114.3,16124.02,375.87,6107449.51,16248.71
08/01/2018 00:00,16173.98,16300,15954.16,15956.66,494.14,7978847.8,16147.02
08/01/2018 01:00,15961.98,16034.22,15716.93,15895,467.66,7416060.28,15857.73
08/01/2018 02:00,15895,16080,15778.76,15969.99,434.86,6923460.04,15921.27
08/01/2018 03:00,15969.99,15970,15544.99,15654.83,711.96,11164364.48,15681.18
08/01/2018 04:00,15605.3,15826.68,15553.42,15699.77,279.36,4392266.35,15722.47
08/01/2018 05:00,15690.69,15994.05,15534.11,15895.21,422.18,6684260.11,15832.88
08/01/2018 06:00,15910.16,15974.9,15751.64,15809.99,243.28,3858461.34,15860.34
08/01/2018 07:00,15809.99,15934,15764.49,15843.81,520.78,8258806.98,15858.44
08/01/2018 08:00,15844.6,15883.9,15329.36,15479.58,716.43,11153618.26,15568.32
08/01/2018 09:00,15440,15989,15165,15165,1117.1,17220921.98,15415.74
08/01/2018 10:00,15164,15359.87,15156,15359.6,717.9,10949568.55,15252.29
08/01/2018 11:00,15359.26,15470.41,15311.26,15448.98,372.35,5737450.83,15408.89
08/01/2018 12:00,15459.99,15483.23,15250,15352.73,385.91,5931108.12,15369.14
08/01/2018 13:00,15352.72,15400,14620,14889.46,1779.18,26503676.84,14896.54
08/01/2018 14:00,14879.9,14899.27,14300.02,14372.78,1496.84,21897959.98,14629.44
08/01/2018 15:00,14372.77,14750,13900,14500,2267.53,32699088.32,14420.55
08/01/2018 16:00,14500,14951.34,14496.12,14841.11,669.91,9902876.37,14782.31
08/01/2018 17:00,14841.11,14946.75,14546.28,14830.11,667,9841246.71,14754.41
08/01/2018 18:00,14864.99,15101.41,14722.25,14908.69,583.02,8725905.69,14966.77
08/01/2018 19:00,14949.9,15164.72,14921.81,15101,453.54,6833430.85,15066.76
08/01/2018 20:00,15101.32,15151.33,14619.3,14951.34,628.07,9320942.24,14840.67
08/01/2018 21:00,14949.98,15050,14868.5,14960.41,233.35,3492335.61,14966.26
08/01/2018 22:00,14960.41,14982.66,14655.97,14732.88,455.39,6741922.73,14804.73
08/01/2018 23:00,14732.42,15000,14510,14999.99,558.61,8249203.65,14767.43
09/01/2018 00:00,14999.99,15179.68,14829.84,15179.68,366.93,5514437.76,15028.44
09/01/2018 01:00,15179.68,15318.99,14969.73,15272.36,294.06,4461080.15,15170.78
09/01/2018 02:00,15290.11,15290.11,15160,15274.69,203.62,3101733.85,15233.05
09/01/2018 03:00,15274.69,15329.36,15169.57,15200.27,178.16,2721769.1,15277.51
09/01/2018 04:00,15210.02,15360.95,15178.5,15353.8,122.32,1872093.97,15305.23
09/01/2018 05:00,15353.79,15367.18,14910.3,15040.54,433.89,6554000.4,15105.08
09/01/2018 06:00,15034.39,15150,14816.87,15020.58,371.37,5561762.72,14976.43
09/01/2018 07:00,14948.76,15253,14930.89,15169.25,274.36,4154738.22,15143.4
09/01/2018 08:00,15169.99,15291.1,15130.81,15158.06,398.15,6057684.92,15214.4
09/01/2018 09:00,15158.07,15187.8,14849.99,14850,511.04,7703241.97,15073.52
09/01/2018 10:00,14850,14917.25,14427.35,14608.98,1140.3,16720893.03,14663.63
09/01/2018 11:00,14608.98,14847.52,14470.02,14810.99,492.65,7252565.65,14721.54
09/01/2018 12:00,14805,14914.05,14560.39,14801,577.3,8505864.62,14733.79
09/01/2018 13:00,14801,14810,14123.97,14152.02,1372.67,19734524.23,14376.73
09/01/2018 14:00,14152.02,14672.55,14150,14513.08,1459.53,20998090.49,14386.93
09/01/2018 15:00,14517.66,14760.91,14512.33,14700,1120.83,16403173.01,14634.9
09/01/2018 16:00,14690,14939.17,14571.44,14936.16,821.58,12131786.61,14766.48
09/01/2018 17:00,14936.16,14951.34,14794.95,14937.68,451.61,6709034.79,14855.77
09/01/2018 18:00,14937.68,14988.72,14732.58,14747.78,356.9,5311882.87,14883.36
09/01/2018 19:00,14747.78,14851.3,14692.29,14750,505,7454147.3,14760.68
09/01/2018 20:00,14749.99,14822,14619.1,14788.99,344.24,5068477.52,14723.82
09/01/2018 21:00,14803.61,14819.98,14510.06,14515,565.07,8289976.11,14670.69
09/01/2018 22:00,14515,14619.99,14359.99,14390.56,457.72,6637489.02,14501.09
09/01/2018 23:00,14418.7,14463,14187.75,14403.51,1094.23,15658673.26,14310.22
10/01/2018 00:00,14403.51,14479.9,13800,14084.46,1198.06,16842200.53,14057.84
10/01/2018 01:00,14076.54,14294.25,14031,14148,493.33,6989718.33,14168.36
10/01/2018 02:00,14148.01,14294.25,14133,14294.19,344.87,4905212,14223.39
10/01/2018 03:00,14262.72,14329.98,14044.4,14092.56,636.11,9068521.89,14256.21
10/01/2018 04:00,14106.87,14400.73,14031,14314.2,521.15,7404623.95,14208.3
10/01/2018 05:00,14314.2,14349.82,13970,14163.34,709.81,10031908.42,14133.17
10/01/2018 06:00,14172.68,14294.25,14070.61,14259.26,404.7,5749547.14,14206.99
10/01/2018 07:00,14221.88,14292.27,13986.79,14059.96,623.98,8811236.87,14121.11
10/01/2018 08:00,14066.28,14090,13412,13469.78,1621.97,22211187.46,13693.97
10/01/2018 09:00,13474.09,13895,13415.9,13848.94,1058.87,14526236.42,13718.64
10/01/2018 10:00,13834.2,13957.05,13741.65,13845.44,1051.88,14586059.42,13866.6
10/01/2018 11:00,13845.45,14215.63,13796.98,14139.31,1273.13,17860633.88,14028.88
10/01/2018 12:00,14139.31,14200,13892.07,13892.07,791.05,11103425.55,14036.32
10/01/2018 13:00,13892.08,14159.12,13890,13898.16,799.53,11189465.7,13995.01
10/01/2018 14:00,13890.75,13930.2,13631.95,13837.22,796.6,10981987.44,13786.15
10/01/2018 15:00,13810.31,14500,13792,14406.94,1394.8,19793361.89,14190.87
10/01/2018 16:00,14406.94,14686.27,14406.94,14491.61,1123.77,16358997.66,14557.3
10/01/2018 17:00,14491.62,14580,14341,14550,599.96,8672295.34,14454.88
10/01/2018 18:00,14550,14700,14407.04,14525.4,645.11,9414088.36,14592.92
10/01/2018 19:00,14530.56,14569.98,14294.25,14365.34,399.81,5759746.66,14406.21
10/01/2018 20:00,14357.74,14537.11,14263.01,14477.25,282.54,4061522.39,14375.13
10/01/2018 21:00,14477.46,14629.9,14380.72,14511,570.71,8293174.99,14531.42
10/01/2018 22:00,14491.36,14553.57,14294.25,14524.19,390.64,5638622.03,14434.21
10/01/2018 23:00,14525,14900,14400.86,14890.02,746.64,10956912.7,14674.96
11/01/2018 00:00,14899.99,14973.07,14619.1,14662.61,647.98,9595508.38,14808.41
11/01/2018 01:00,14662.61,14730,14444.99,14466.66,426.99,6234408.73,14600.72
11/01/2018 02:00,14508.25,14576.58,14166,14248.6,417.76,6020051.23,14410.28
11/01/2018 03:00,14248.59,14276.08,13120,13269.71,1718.72,23436832.43,13636.18
11/01/2018 04:00,13269.73,13608.43,12800,13307.41,2098.83,27646007.99,13172.1
11/01/2018 05:00,13307.41,13700.2,13070.01,13145,1091.62,14603951.47,13378.25
11/01/2018 06:00,13154.99,13564.05,13130.1,13392.49,544.78,7313327.87,13424.31
11/01/2018 07:00,13392.49,13699,13196.57,13626.22,768.05,10370289.11,13502.02
11/01/2018 08:00,13582.14,13837.71,13575.94,13807.1,665.91,9161021.86,13757.17
11/01/2018 09:00,13745.72,13808.67,13429.25,13554.04,520.84,7086922.56,13606.83
11/01/2018 10:00,13589.75,13646.27,13250,13271.32,726.82,9757491.87,13424.84
11/01/2018 11:00,13256.94,13462.82,13130.83,13462.81,1028.07,13660059.18,13287.15
11/01/2018 12:00,13450.01,13864.86,13430,13812.47,1087.38,14890221.2,13693.65
11/01/2018 13:00,13818.4,13905,13597.96,13685,741.02,10164578.93,13717.02
11/01/2018 14:00,13685,13905,13564.05,13904.99,1043.75,14267158.58,13669.15
11/01/2018 15:00,13900,14200,13872.31,13969,1071.56,15050644.55,14045.49
11/01/2018 16:00,13969,14161.75,13844,13867.44,493.92,6930158.76,14030.96
11/01/2018 17:00,13867.44,13916.3,13600,13600.01,598.57,8218581.54,13730.45
11/01/2018 18:00,13600.99,13878.45,13600.01,13702.83,362.82,4988136.42,13748.08
11/01/2018 19:00,13729.94,13851.78,13192.32,13399,879.34,11832615.17,13456.28
11/01/2018 20:00,13399.99,13549.99,13150,13429.59,548.03,7331311.12,13377.57
11/01/2018 21:00,13429.6,13496.48,13196.57,13464.1,426.32,5690939.6,13348.97
11/01/2018 22:00,13464.1,13530.22,12894.61,13119.98,902.03,11846901.51,13133.59
11/01/2018 23:00,13100,13367,12886,13243.83,818.96,10749070.74,13125.3
12/01/2018 00:00,13249.99,13249.99,12807.27,13057.48,893.76,11635111.12,13018.17
12/01/2018 01:00,13057.48,13395.76,12993.46,13395.76,618.08,8179610.21,13233.81
12/01/2018 02:00,13395.76,13600,13300.01,13441.57,541.8,7294126.64,13462.81
12/01/2018 03:00,13441.55,13698,13295.79,13600.05,650.09,8756046.3,13468.96
12/01/2018 04:00,13620,13690.02,13427.7,13680,394.24,5366186.07,13611.43
12/01/2018 05:00,13668.12,13700.2,13395.76,13575,778.02,10550997.07,13561.32
12/01/2018 06:00,13575,13768.78,13568.96,13723.48,330.75,4530095.15,13696.34
12/01/2018 07:00,13723.48,13791.09,13585,13648.27,326.54,4479310.85,13717.6
12/01/2018 08:00,13648.08,13677.55,13496.48,13554.15,314.68,4274154.4,13582.45
12/01/2018 09:00,13565.99,13601.28,13329.03,13530.35,525.9,7082605.18,13467.49
12/01/2018 10:00,13530.99,13990.29,13520,13940.01,646.82,8942375.06,13825.13
12/01/2018 11:00,13976.39,14152.19,13912.04,13990.08,649.82,9115810.41,14028.27
12/01/2018 12:00,13991,14152.19,13837.71,14051.13,679.38,9530858.41,14028.66
12/01/2018 13:00,14050,14098.8,13837.83,13927,419.68,5871789.99,13991.09
12/01/2018 14:00,13927,14032.48,13803.2,13935.93,542.67,7549594.19,13912.05
12/01/2018 15:00,13935.95,14020.48,13675,13698.54,1338.29,18496447.6,13820.91
12/01/2018 16:00,13698.45,13797.58,13395.76,13575.23,761.6,10343791.97,13581.65
12/01/2018 17:00,13575.24,13700.2,13550,13601.71,513.45,6983608.7,13601.26
12/01/2018 18:00,13609.8,13699.99,13480.22,13520,352.61,4783943.72,13567.37
12/01/2018 19:00,13520,13837.71,13489.77,13778.48,485.89,6650122.25,13686.47
12/01/2018 20:00,13778.48,13976.61,13700.35,13881.63,540.79,7503289.97,13874.71
12/01/2018 21:00,13881.72,13934.19,13736.65,13774.89,274.46,3786626.17,13796.77
12/01/2018 22:00,13763,13774.24,13570.01,13639.94,403.66,5510435.56,13651.33
12/01/2018 23:00,13639.89,13869.87,13568.44,13781.41,450.1,6182406.5,13735.7
13/01/2018 00:00,13829.28,14258.6,13789.42,14167.98,786.09,11045152.46,14050.7
13/01/2018 01:00,14167.98,14260.58,14053.47,14121.69,530.43,7521754.06,14180.61
13/01/2018 02:00,14096.64,14194.21,14079.7,14150,282.64,3999241.94,14149.35
13/01/2018 03:00,14148,14185.47,13976.61,14165.03,205.94,2895877.73,14061.62
13/01/2018 04:00,14165.01,14200,14035.06,14122.31,239.2,3371734.64,14095.94
13/01/2018 05:00,14122.31,14294.25,14122.31,14194.42,166.57,2366341.44,14205.99
13/01/2018 06:00,14228.62,14284.92,14079.95,14231.01,193.31,2741093.12,14180.15
13/01/2018 07:00,14231,14437.72,14150.29,14401.72,406.87,5836322.58,14344.58
13/01/2018 08:00,14405.79,14409.2,14239.95,14273.45,330.54,4737475.17,14332.46
13/01/2018 09:00,14273.45,14309.98,14117,14269.64,394.73,5604033.59,14197.19
13/01/2018 10:00,14250.96,14305,14185,14225.02,236.12,3363712.05,14245.81
13/01/2018 11:00,14265.27,14280.1,14120.52,14260.99,252.98,3592411.98,14200.15
13/01/2018 12:00,14253.03,14473.82,14220.58,14367.7,335.24,4809469.37,14346.53
13/01/2018 13:00,14367.7,14619.1,14331.52,14491.84,452.91,6559078.04,14482.02
13/01/2018 14:00,14446.48,14583.32,14302.89,14401.58,316.87,4570300.37,14423.24
13/01/2018 15:00,14421.8,14435.45,14160.62,14266.13,423.09,6045261.99,14288.2
13/01/2018 16:00,14266.13,14400,14251.61,14280.03,355.27,5097129.67,14347.33
13/01/2018 17:00,14280,14315.52,14201.13,14309.99,262.93,3748442.61,14256.61
13/01/2018 18:00,14309.99,14350.21,14206.57,14254.98,282,4027820.49,14283.15
13/01/2018 19:00,14254.98,14316.69,13960.08,14079.89,406.2,5735732.6,14120.5
13/01/2018 20:00,14079.88,14231.64,14063.28,14168.36,106.41,1505927.15,14151.55
13/01/2018 21:00,14168.35,14244,14024.43,14188.03,194.72,2752915.07,14137.72
13/01/2018 22:00,14170.41,14329.98,14140.58,14273.97,112.6,1605720.83,14260.11
13/01/2018 23:00,14304.47,14333.73,14149.8,14197.78,215.32,3062701.11,14223.72
14/01/2018 00:00,14197.78,14290.7,14153.4,14283.99,117.5,1671506.75,14225.37
14/01/2018 01:00,14283.99,14365.81,14192.67,14310.03,193.32,2766610.41,14310.98
14/01/2018 02:00,14310.35,14365.81,14152.43,14255.89,79.88,1138147.29,14247.77
14/01/2018 03:00,14253.65,14271.63,14205.02,14241.83,52.55,748334.39,14239.29
14/01/2018 04:00,14241.83,14280,13803.2,13851.02,391.08,5464045.72,13971.83
14/01/2018 05:00,13900,13975.56,13500.06,13782.9,755.56,10329913.32,13671.85
14/01/2018 06:00,13782.9,13901.33,13726.86,13836.96,197.77,2735173.17,13829.84
14/01/2018 07:00,13836.98,13858.82,13675.11,13733.99,201.77,2777210.74,13763.92
14/01/2018 08:00,13733.99,13815.48,13597.96,13664.6,235.95,3231886.15,13697.51
14/01/2018 09:00,13664.6,13664.6,13100.01,13540.21,1075.54,14433899.18,13420.11
14/01/2018 10:00,13554.99,13631.95,13500.01,13533.18,192.88,2618827.69,13577.63
14/01/2018 11:00,13533.98,13631.77,13428,13522.56,279.31,3772003.27,13504.5
14/01/2018 12:00,13522.56,13563.57,13262.63,13310.68,424.92,5676335.3,13358.72
14/01/2018 13:00,13324.66,13699.8,13315.18,13642.62,265.27,3593193.41,13545.65
14/01/2018 14:00,13642.62,13654.8,13500,13573.83,154.14,2092589.18,13576.09
14/01/2018 15:00,13573.73,13573.83,13072.22,13229.05,822.13,10895990.25,13253.42
14/01/2018 16:00,13222.98,13362.35,13072.23,13308.12,533.33,7045722.8,13210.71
14/01/2018 17:00,13354.5,13554.27,13235.29,13519.99,375.84,5026011.11,13372.83
14/01/2018 18:00,13500.04,13597.96,13480.03,13563.11,219.89,2978519.18,13545.8
14/01/2018 19:00,13564.26,13591.71,13310.37,13334.92,152.95,2060879.86,13474.53
14/01/2018 20:00,13348.1,13535.27,13300,13474.13,180.72,2428910.18,13440.17
14/01/2018 21:00,13507.55,13530,13390.06,13435.57,227.83,3070510.47,13477.29
14/01/2018 22:00,13425.4,13585,13390.13,13585,254,3431545.15,13509.84
14/01/2018 23:00,13585.01,13725.98,13585.01,13647.99,204.51,2796061.7,13672.11
15/01/2018 00:00,13647.99,13753.25,13602.71,13732.75,215.51,2946921.33,13674.03
15/01/2018 01:00,13732.74,13800,13633.19,13654.66,441.38,6064244.84,13739.19
15/01/2018 02:00,13639.29,13659.24,13472.39,13545.21,314.96,4270637.35,13559.1
15/01/2018 03:00,13516.1,13606.34,13429.25,13580,111.73,1507600.29,13493.83
15/01/2018 04:00,13579.7,13682.17,13534.16,13639.8,144.72,1969376.93,13608.51
15/01/2018 05:00,13639.81,13682.21,13540,13616.72,194.99,2652359.77,13602.76
15/01/2018 06:00,13616.72,13831.7,13616.72,13783.09,284,3904981.13,13749.94
15/01/2018 07:00,13780,13780,13650,13650,177.12,2428420.57,13710.68
15/01/2018 08:00,13692.75,13717.63,13550,13602.73,332.31,4529848.33,13631.46
15/01/2018 09:00,13602.75,13784.9,13566.59,13710,279.56,3823501.14,13676.88
15/01/2018 10:00,13710,13872.31,13659.93,13788.64,359.33,4947199.1,13767.88
15/01/2018 11:00,13778.12,13855.26,13607.92,13800,320.24,4390508.26,13709.88
15/01/2018 12:00,13800,14200,13700,14182.91,749.17,10441919.07,13937.99
15/01/2018 13:00,14182.91,14270.89,14062.06,14212.21,736.34,10457950.04,14202.66
15/01/2018 14:00,14212.32,14394.36,14136.36,14150.02,629.21,8992300.58,14291.39
15/01/2018 15:00,14150.03,14179.86,14020,14098,660.87,9310561.85,14088.3
15/01/2018 16:00,14098,14185.25,14011.55,14170.85,592.79,8351281.83,14088.04
15/01/2018 17:00,14173.97,14185.25,13920,13940,327.94,4607055.82,14048.6
15/01/2018 18:00,13963.81,14037.38,13911.01,13942.18,309.61,4327520.14,13977.55
15/01/2018 19:00,13993.05,14026.19,13812.96,13934.01,328.1,4563537.88,13909.14
15/01/2018 20:00,13930,13985,13750,13755,350.68,4860639.67,13860.77
15/01/2018 21:00,13770,13978.04,13752.3,13939.58,299.78,4151913.95,13849.99
15/01/2018 22:00,13953.13,13957.53,13788.62,13808.48,220.72,3065426.65,13888.21
15/01/2018 23:00,13829.59,13868.51,13462.82,13607.04,1063.59,14484145.83,13618.15
16/01/2018 00:00,13581.66,13607.04,13098,13250,927.36,12325207.92,13290.65
16/01/2018 01:00,13250,13385.29,12710,13059.06,1594.55,20718943.8,12993.57
16/01/2018 02:00,13059.06,13198.36,12750,13162.71,975.24,12667100.67,12988.65
16/01/2018 03:00,13162.71,13178.02,12810.05,12931.54,692.21,8977271.23,12969.08
16/01/2018 04:00,12943.9,13039.17,12807.03,13006.99,412.53,5350869.17,12970.86
16/01/2018 05:00,13006.99,13130.83,12884.27,13098.85,395.9,5161278.94,13036.75
16/01/2018 06:00,13098.85,13196.57,13042,13157.89,304.05,3982889.84,13099.61
16/01/2018 07:00,13157.89,13230,12428.99,12429.09,1101.99,14136735.42,12828.34
16/01/2018 08:00,12447.39,12657.16,11730,12215.07,3557.52,43119126.15,12120.55
16/01/2018 09:00,12232.86,12256.29,11191.59,11487.85,2618.89,30610542.82,11688.37
16/01/2018 10:00,11499.31,12089.68,11442.43,11809.83,2374.69,27900839.97,11749.25
16/01/2018 11:00,11809.83,12430.95,11809.83,12417.91,1760.98,21420296.71,12163.88
16/01/2018 12:00,12417.91,12553.75,12032.03,12191.03,1613.47,19803013.76,12273.59
16/01/2018 13:00,12191.03,12305.47,11632.86,11718.81,1509.4,18111970.8,11999.42
16/01/2018 14:00,11692.02,12152.8,11604.59,11999.99,1379.89,16429814.32,11906.58
16/01/2018 15:00,11999.98,12398,11942.24,12313.29,1261.58,15341051.47,12160.17
16/01/2018 16:00,12313.29,12409.22,11970.05,12089.77,1016.87,12355910.25,12150.95
16/01/2018 17:00,12074.57,12131.3,11388.92,11388.92,1808.82,21056514.58,11641.01
16/01/2018 18:00,11388.92,11590.94,11120.91,11554.53,2303.8,26151283.07,11351.36
16/01/2018 19:00,11526.53,11882.75,11509.32,11532.34,999.2,11694826.92,11704.18
16/01/2018 20:00,11507.42,11676.87,10940.04,11039.1,1737.98,19558635.31,11253.69
16/01/2018 21:00,11052.61,11272.96,10415,10761.12,3187.62,34201735.72,10729.54
16/01/2018 22:00,10761.12,11247.78,10162,11220,3462.29,36452521.73,10528.46
16/01/2018 23:00,11220,11556.13,10861.24,11386.34,1793.05,20197382.79,11264.27
17/01/2018 00:00,11393.97,11794.07,11136.46,11143.79,1739.98,19908593.69,11441.84
17/01/2018 01:00,11136.5,11609.4,11136.46,11342.97,849.1,9680530.55,11400.99
17/01/2018 02:00,11304.64,11509.62,10842.2,10985.02,1198.41,13374336.82,11160.02
17/01/2018 03:00,10985.02,11101.01,10566.99,10948.32,1275.59,13759601.33,10786.83
17/01/2018 04:00,10958.24,11332.19,10689.44,11191,897,9874280.98,11008.06
17/01/2018 05:00,11189.37,11247.62,10915.61,11135.01,682.18,7556068.77,11076.35
17/01/2018 06:00,11135.01,11497.42,11107.14,11285,781.44,8862903.1,11341.71
17/01/2018 07:00,11285,11408.17,11114.54,11244.42,908.24,10220207.2,11252.71
17/01/2018 08:00,11243.18,11250,10777.46,10947.54,1084.67,11883166.36,10955.59
17/01/2018 09:00,10947.54,10959.15,10350,10540,1185.4,12612889.21,10640.17
17/01/2018 10:00,10540,10566.99,10067,10071,1955.35,20032331.11,10244.87
17/01/2018 11:00,10075.99,10646.4,10000,10188.05,2198.77,22559788.83,10260.19
17/01/2018 12:00,10209.86,10801.7,10052.25,10422.03,1576.88,16508817.02,10469.32
17/01/2018 13:00,10446.28,10545.86,10030,10030,1590.51,16340707.78,10273.89
17/01/2018 14:00,10049.9,10210,9500,9500,4717.16,46072873.63,9767.09
17/01/2018 15:00,9500,9811.83,9222,9557.62,3656.46,34796018.2,9516.3
17/01/2018 16:00,9538.55,10332.17,9526.11,10332.17,2090.89,20865452.9,9979.22
17/01/2018 17:00,10332.17,10495.77,9902.78,10100.03,2133.35,21718989.31,10180.7
17/01/2018 18:00,10139.5,10141.42,9755.53,9780.36,1605.98,15841910.35,9864.34
17/01/2018 19:00,9780.33,10619.89,9780.32,10494.73,1679.15,17211500.38,10250.12
17/01/2018 20:00,10494.71,11025.17,10358,10900.95,2000.34,21528487.59,10762.41
17/01/2018 21:00,10900,11360.52,10700,11360,2232.22,24669496.37,11051.57
17/01/2018 22:00,11360,11575.71,11081.62,11163.36,2053.28,23303418.39,11349.38
17/01/2018 23:00,11163.35,11350,10807.13,11191.35,1263.84,13985750.19,11066.1
18/01/2018 00:00,11199,11328.39,10888.39,11308.72,834.5,9241918.53,11074.83
18/01/2018 01:00,11328.4,11619,11144.71,11521.01,1244.96,14250924.62,11446.93
18/01/2018 02:00,11525.32,11800,11431.47,11731.53,995.75,11593775.28,11643.31
18/01/2018 03:00,11731.85,11823.56,11335.29,11421.1,765.16,8858944.42,11577.84
18/01/2018 04:00,11421.1,11589.73,11146.01,11168.39,807.39,9129399.13,11307.35
18/01/2018 05:00,11146.01,11219.57,10915.61,11039.18,818.44,9050538.55,11058.28
18/01/2018 06:00,11039.18,11388.92,11023.87,11218.24,655.14,7374493.95,11256.28
18/01/2018 07:00,11229.72,11280,10693,10749.97,792.78,8648529.94,10909.08
18/01/2018 08:00,10730.99,10997.68,10704.1,10903.07,599.53,6519163.53,10873.83
18/01/2018 09:00,10903.08,11399,10860.61,11250,1020.39,11472470.58,11243.26
18/01/2018 10:00,11250,11380,11163.68,11305.74,419.26,4732973.07,11288.78
18/01/2018 11:00,11344.29,11650,11344.29,11568,808.98,9352811.35,11561.3
18/01/2018 12:00,11567.99,12028.37,11555.01,11749.95,1760.71,20891003.04,11865.11
18/01/2018 13:00,11706.11,11967.64,11582.63,11723.98,867.58,10223719.08,11784.19
18/01/2018 14:00,11723.98,11978.9,11706.06,11978.9,750.14,8879071.93,11836.5
18/01/2018 15:00,11978.9,12146,11900,12070,1371.38,16512657.5,12040.95
18/01/2018 16:00,12074.85,12074.85,11706.06,11785.09,1067.77,12639509.24,11837.33
18/01/2018 17:00,11787.4,11910,11503.24,11503.24,1229.67,14452936.78,11753.5
18/01/2018 18:00,11503.24,11800,11451.01,11788.35,1186.96,13832513.38,11653.69
18/01/2018 19:00,11790,11849,11560.83,11830,470.3,5524456.72,11746.66
18/01/2018 20:00,11825,11998.99,11699.99,11823.78,867.55,10301978.16,11874.74
18/01/2018 21:00,11823.78,11892.86,11440,11606,901.07,10502493.24,11655.56
18/01/2018 22:00,11606,11606,11163.68,11326.52,1024.04,11604771.69,11332.32
18/01/2018 23:00,11286.81,11388.92,11068,11247.57,935.82,10491596.28,11211.18
19/01/2018 00:00,11290.9,11565.31,11202.71,11485.09,566.84,6466085.24,11407.25
19/01/2018 01:00,11500,11589.73,11343,11498.79,618.04,7106232.41,11497.98
19/01/2018 02:00,11498.79,11529.21,11080.39,11090.1,719.72,8124162.3,11287.96
